web-scraper-order,web-scraper-start-url,types_habits,prix,adresse,image_lien-src
"1752103288-302","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas","15 000CFA","","https://images.coinafrique.com/thumb_5005021_uploaded_image1_1729548444.jpg"
"1752103288-303","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","35 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-304","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","35 000CFA","","https://images.coinafrique.com/thumb_5005015_uploaded_image1_1729548074.jpg"
"1752103288-305","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Nike glide noctra","30 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103288-306","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Nike glide noctra","30 000CFA","","https://images.coinafrique.com/thumb_5002850_uploaded_image1_1729434066.jpg"
"1752103288-307","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103288-308","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","25 000CFA","","https://images.coinafrique.com/thumb_5002380_uploaded_image1_1729385865.jpg"
"1752103288-309","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal",""
"1752103288-310","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_4997580_uploaded_image1_1729110631.jpg"
"1752103288-311","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Sbeakek  Jordan 11 Copy","45 000CFA","Grand Dakar, Dakar, Sénégal",""
"1752103288-312","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Sbeakek  Jordan 11 Copy","45 000CFA","","https://images.coinafrique.com/thumb_4997538_uploaded_image1_1729108653.jpg"
"1752103288-313","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","10 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-314","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","10 000CFA","","https://images.coinafrique.com/thumb_4996748_uploaded_image2_1729083177.jpeg"
"1752103288-315","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets homme","6 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752103288-316","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets homme","6 000CFA","","https://images.coinafrique.com/thumb_4994331_uploaded_image1_1728979413.jpg"
"1752103288-317","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","15 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-318","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","15 000CFA","","https://images.coinafrique.com/thumb_4992137_uploaded_image1_1728862721.jpg"
"1752103288-319","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","28 000CFA","Dakar, Sénégal",""
"1752103288-320","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","28 000CFA","","https://images.coinafrique.com/thumb_4992133_uploaded_image1_1728862435.jpg"
"1752103288-321","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Nike TN","Prix sur demande","Dakar, Sénégal",""
"1752103288-322","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Nike TN","Prix sur demande","","https://images.coinafrique.com/thumb_4992131_uploaded_image1_1728862310.jpg"
"1752103288-323","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","12 000CFA","Dakar, Sénégal",""
"1752103288-324","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","12 000CFA","","https://images.coinafrique.com/thumb_4990852_uploaded_image1_1728776059.jpg"
"1752103288-325","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures","22 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-326","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures","22 000CFA","","https://images.coinafrique.com/thumb_4988500_uploaded_image1_1728648700.jpg"
"1752103288-327","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Mocassins","10 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-328","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Mocassins","10 000CFA","","https://images.coinafrique.com/thumb_4988257_uploaded_image1_1728640031.jpg"
"1752103288-329","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Timberland","15 000CFA","Diamalaye 1, Dakar, Sénégal",""
"1752103288-330","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Timberland","15 000CFA","","https://images.coinafrique.com/thumb_4987718_uploaded_image1_1728600279.jpg"
"1752103288-331","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas Stan Smith","15 000CFA","Dakar, Sénégal",""
"1752103288-332","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas Stan Smith","15 000CFA","","https://images.coinafrique.com/thumb_4987482_uploaded_image1_1728589310.jpg"
"1752103288-333","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","3 500CFA","Guediawaye, Dakar, Sénégal",""
"1752103288-334","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","3 500CFA","","https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg"
"1752103288-335","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Mocassins homme","12 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-336","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Mocassins homme","12 000CFA","","https://images.coinafrique.com/thumb_4986477_uploaded_image1_1728552713.jpg"
"1752103317-337","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Mocassins homme","15 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103317-338","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Mocassins homme","15 000CFA","","https://images.coinafrique.com/thumb_5103710_uploaded_image1_1734928509.jpg"
"1752103317-339","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Yezzy boost 350","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-340","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Yezzy boost 350","20 000CFA","","https://images.coinafrique.com/thumb_5061596_uploaded_image1_1732574074.jpg"
"1752103317-341","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Vans Knu school size 37 a 41","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-342","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Vans Knu school size 37 a 41","25 000CFA","","https://images.coinafrique.com/thumb_5061577_uploaded_image1_1732573005.jpg"
"1752103317-343","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Louis Vuitton skate","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-344","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Louis Vuitton skate","25 000CFA","","https://images.coinafrique.com/thumb_5061582_uploaded_image1_1732573189.jpg"
"1752103317-345","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Dior B22","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-346","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Dior B22","25 000CFA","","https://images.coinafrique.com/thumb_5061576_uploaded_image1_1732572845.jpg"
"1752103317-347","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets New balance 9060","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-348","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets New balance 9060","25 000CFA","","https://images.coinafrique.com/thumb_5061565_uploaded_image1_1732572319.jpg"
"1752103317-349","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Nike Air Max DN","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-350","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Nike Air Max DN","25 000CFA","","https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg"
"1752103317-351","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets New balance 9060","30 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-352","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets New balance 9060","30 000CFA","","https://images.coinafrique.com/thumb_5061556_uploaded_image1_1732571856.jpg"
"1752103317-353","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baktets Puma suède XL","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-354","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baktets Puma suède XL","25 000CFA","","https://images.coinafrique.com/thumb_5061551_uploaded_image1_1732571638.jpg"
"1752103317-355","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  homme","13 000CFA","Ngor, Dakar, Sénégal",""
"1752103317-356","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  homme","13 000CFA","","https://images.coinafrique.com/thumb_5102198_uploaded_image1_1734793775.jpg"
"1752103317-357","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","18 000CFA","Dakar, Sénégal",""
"1752103317-358","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","18 000CFA","","https://images.coinafrique.com/thumb_5098395_uploaded_image1_1734566056.jpg"
"1752103317-359","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Timberland","18 000CFA","Dakar, Sénégal",""
"1752103317-360","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Timberland","18 000CFA","","https://images.coinafrique.com/thumb_5098393_uploaded_image1_1734565931.jpg"
"1752103317-361","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Berluti","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-362","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Berluti","25 000CFA","","https://images.coinafrique.com/thumb_5097538_uploaded_image1_1734524683.jpg"
"1752103317-363","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Nike Dunk","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-364","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Nike Dunk","20 000CFA","","https://images.coinafrique.com/thumb_5095995_uploaded_image1_1734445682.jpg"
"1752103317-365","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","8 000CFA","Louga, Sénégal",""
"1752103317-366","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","8 000CFA","","https://images.coinafrique.com/thumb_5094978_uploaded_image1_1734389112.jpg"
"1752103317-367","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","4 500CFA","Dakar, Sénégal",""
"1752103317-368","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","4 500CFA","","https://images.coinafrique.com/thumb_5094675_uploaded_image1_1734373088.jpg"
"1752103317-369","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","50 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103317-370","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","50 000CFA","","https://images.coinafrique.com/thumb_5092902_uploaded_image1_1734275886.jpg"
"1752103317-371","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  homme","17 000CFA","Fass, Dakar, Sénégal",""
"1752103317-372","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  homme","17 000CFA","","https://images.coinafrique.com/thumb_5046356_uploaded_image1_1731708939.jpg"
"1752103317-373","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Timberland","35 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-374","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Timberland","35 000CFA","","https://images.coinafrique.com/thumb_5089057_uploaded_image1_1734026254.jpg"
"1752103317-375","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Ogiy","10 000CFA","Dakar, Sénégal",""
"1752103317-376","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Ogiy","10 000CFA","","https://images.coinafrique.com/thumb_5088889_uploaded_image2_1734020387.jpeg"
"1752103317-377","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Adidas","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1752103317-378","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Adidas","Prix sur demande","","https://images.coinafrique.com/thumb_5044140_uploaded_image1_1731603197.63.jpeg"
"1752103317-379","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Nike","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1752103317-380","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Nike","Prix sur demande","","https://images.coinafrique.com/thumb_5044136_uploaded_image1_1731603106.55.jpeg"
"1752103317-381","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1752103317-382","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets","Prix sur demande","","https://images.coinafrique.com/thumb_5044134_uploaded_image1_1731602992.91.jpeg"
"1752103317-383","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1752103317-384","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets","Prix sur demande","","https://images.coinafrique.com/thumb_5044131_uploaded_image1_1731602908.43.jpeg"
"1752103317-385","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1752103317-386","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  homme","Prix sur demande","","https://images.coinafrique.com/thumb_5053439_uploaded_image1_1732115840.78.jpeg"
"1752103317-387","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1752103317-388","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  homme","Prix sur demande","","https://images.coinafrique.com/thumb_5053444_uploaded_image1_1732115901.98.jpeg"
"1752103317-389","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  Homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1752103317-390","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  Homme","Prix sur demande","","https://images.coinafrique.com/thumb_5053446_uploaded_image1_1732115969.49.jpeg"
"1752103317-391","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","20 000CFA","Fass, Dakar, Sénégal",""
"1752103317-392","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","20 000CFA","","https://images.coinafrique.com/thumb_5041561_uploaded_image1_1731494431.jpg"
"1752103317-393","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Mocassins homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1752103317-394","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Mocassins homme","Prix sur demande","","https://images.coinafrique.com/thumb_5038508_uploaded_image1_1731341353.03.jpeg"
"1752103317-395","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Mocassins homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1752103317-396","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Mocassins homme","Prix sur demande","","https://images.coinafrique.com/thumb_5038512_uploaded_image1_1731341491.7.jpeg"
"1752103317-397","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Sneakers Dior B30","45 000CFA","Grand Dakar, Dakar, Sénégal",""
"1752103317-398","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Sneakers Dior B30","45 000CFA","","https://images.coinafrique.com/thumb_5081368_uploaded_image1_1733609008.jpg"
"1752103317-399","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures hommes","30 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103317-400","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures hommes","30 000CFA","","https://images.coinafrique.com/thumb_5081267_uploaded_image1_1733603021.jpg"
"1752103317-401","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Adidas","25 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103317-402","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Adidas","25 000CFA","","https://images.coinafrique.com/thumb_5081265_uploaded_image1_1733602892.jpg"
"1752103317-403","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures hommes","30 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103317-404","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures hommes","30 000CFA","","https://images.coinafrique.com/thumb_5081258_uploaded_image1_1733601310.jpg"
"1752103317-405","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Adidas","25 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103317-406","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Adidas","25 000CFA","","https://images.coinafrique.com/thumb_5081254_uploaded_image1_1733601174.jpg"
"1752103317-407","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","15 000CFA","Sicap Liberté, Dakar, Sénégal",""
"1752103317-408","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","15 000CFA","","https://images.coinafrique.com/thumb_5078434_uploaded_image1_1733441016.jpg"
"1752103317-409","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Timberland","35 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-410","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Timberland","35 000CFA","","https://images.coinafrique.com/thumb_5078242_uploaded_image2_1733434251.jpeg"
"1752103317-411","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures hommes","25 000CFA","Fass, Dakar, Sénégal",""
"1752103317-412","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures hommes","25 000CFA","","https://images.coinafrique.com/thumb_5034128_uploaded_image1_1731082208.jpg"
"1752103317-413","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Puma","18 000CFA","Sicap Liberté, Dakar, Sénégal",""
"1752103317-414","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Puma","18 000CFA","","https://images.coinafrique.com/thumb_5075925_uploaded_image1_1733326369.jpg"
"1752103317-415","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures de ville","19 000CFA","Dakar, Sénégal",""
"1752103317-416","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures de ville","19 000CFA","","https://images.coinafrique.com/thumb_5075850_uploaded_image1_1733324048.jpg"
"1752103317-417","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Jordan MVP Team Gold","25 000CFA","Sicap Liberté, Dakar, Sénégal",""
"1752103317-418","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Jordan MVP Team Gold","25 000CFA","","https://images.coinafrique.com/thumb_5074416_uploaded_image1_1733256921.jpg"
"1752103317-419","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Jordan","30 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-420","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Jordan","30 000CFA","","https://images.coinafrique.com/thumb_5071859_uploaded_image1_1733154927.jpg"
"1752103317-421","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets New Balance","30 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-422","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets New Balance","30 000CFA","","https://images.coinafrique.com/thumb_5071856_uploaded_image1_1733154811.jpg"
"1752103317-423","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-424","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","20 000CFA","","https://images.coinafrique.com/thumb_5071839_uploaded_image1_1733154107.jpg"
"1752103317-425","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Boss","15 000CFA","Diamalaye 1, Dakar, Sénégal",""
"1752103317-426","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets Boss","15 000CFA","","https://images.coinafrique.com/thumb_5071214_uploaded_image1_1733134390.jpg"
"1752103317-427","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Crocs","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752103317-428","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Crocs","10 000CFA","","https://images.coinafrique.com/thumb_5071200_uploaded_image1_1733134046.jpg"
"1752103317-429","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets All star","20 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752103317-430","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets All star","20 000CFA","","https://images.coinafrique.com/thumb_5071181_uploaded_image1_1733133576.jpg"
"1752103317-431","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures hommes","15 000CFA","Diamalaye 1, Dakar, Sénégal",""
"1752103317-432","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures hommes","15 000CFA","","https://images.coinafrique.com/thumb_5071180_uploaded_image1_1733133566.jpg"
"1752103317-433","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Adidas training","20 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752103317-434","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Adidas training","20 000CFA","","https://images.coinafrique.com/thumb_5071168_uploaded_image1_1733133312.jpg"
"1752103317-435","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  Berluti","25 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752103317-436","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  Berluti","25 000CFA","","https://images.coinafrique.com/thumb_5071161_uploaded_image1_1733133217.jpg"
"1752103317-437","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussure  2024","7 500CFA","Dakar, Sénégal",""
"1752103317-438","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussure  2024","7 500CFA","","https://images.coinafrique.com/thumb_5070029_uploaded_image1_1733058330.jpg"
"1752103317-439","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  Louis Vuitton","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-440","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  Louis Vuitton","25 000CFA","","https://images.coinafrique.com/thumb_5026075_uploaded_image1_1730722099.jpg"
"1752103317-441","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Dior","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-442","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Dior","25 000CFA","","https://images.coinafrique.com/thumb_5026064_uploaded_image1_1730721986.jpg"
"1752103317-443","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal",""
"1752103317-444","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5069955_uploaded_image1_1733055989.jpg"
"1752103317-445","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","16 000CFA","Dakar, Sénégal",""
"1752103317-446","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","16 000CFA","","https://images.coinafrique.com/thumb_5069281_uploaded_image1_1733000182.jpg"
"1752103317-447","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets OG New Balance","25 000CFA","Dakar, Sénégal",""
"1752103317-448","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets OG New Balance","25 000CFA","","https://images.coinafrique.com/thumb_5066515_uploaded_image1_1732833532.jpg"
"1752103317-449","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Tapettes homme","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-450","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Tapettes homme","20 000CFA","","https://images.coinafrique.com/thumb_5019757_uploaded_image1_1730385238.jpg"
"1752103317-451","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Tapettes Louboutin","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-452","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Tapettes Louboutin","20 000CFA","","https://images.coinafrique.com/thumb_5019761_uploaded_image1_1730385361.jpg"
"1752103317-453","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-454","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","20 000CFA","","https://images.coinafrique.com/thumb_5019768_uploaded_image1_1730385463.jpg"
"1752103317-455","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Nike Air More","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-456","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Nike Air More","20 000CFA","","https://images.coinafrique.com/thumb_5019772_uploaded_image1_1730385618.jpg"
"1752103317-457","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-458","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","20 000CFA","","https://images.coinafrique.com/thumb_5019728_uploaded_image1_1730384069.jpg"
"1752103317-459","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Des chaussures de classes","15 000CFA","Cotonou, Bénin",""
"1752103317-460","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Des chaussures de classes","15 000CFA","","https://images.coinafrique.com/thumb_5064063_uploaded_image1_1732706598.jpg"
"1752103317-461","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures","Prix sur demande","Yoff, Dakar, Sénégal",""
"1752103317-462","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures","Prix sur demande","","https://images.coinafrique.com/thumb_5062606_uploaded_image1_1732629876.jpg"
"1752103317-463","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","12 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-464","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","12 000CFA","","https://images.coinafrique.com/thumb_5017620_uploaded_image1_1730275469.jpg"
"1752103317-465","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","11 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-466","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","11 000CFA","","https://images.coinafrique.com/thumb_5017615_uploaded_image1_1730275370.jpg"
"1752103317-467","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","15 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-468","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","15 000CFA","","https://images.coinafrique.com/thumb_5017612_uploaded_image1_1730275246.jpg"
"1752103317-469","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","10 000CFA","Colobane, Dakar, Sénégal",""
"1752103317-470","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","10 000CFA","","https://images.coinafrique.com/thumb_5017607_uploaded_image1_1730275119.jpg"
